"","scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"576","Rorippa curvipes","Greene","","blunt-leaved yellowcress","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Brassicales","",NA,"Brassicaceae","",NA,"Rorippa","Rorippa curvipes","","","","native","S5 (2019)",NA,"1944-08-25","Hardy, G.A.","DAO","14699",NA,"1944-08-25","Hardy, G.A.","DAO","14699",NA,1,"reported","unobserved","",78876,"VAS"
"577","Rorippa curvisiliqua","(Hook.) Bessey ex Britt.","","curvepod yellowcress","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Brassicales","",NA,"Brassicaceae","",NA,"Rorippa","Rorippa curvisiliqua","","","","native","S5 (2000)",NA,"1912-08-06","John Davidson","CPNWH","2558022",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:470",NA,2,"reported","unobserved","UBC:  Garibaldi PP Garibaldi Lake",58866,"VAS"
"578","Rorippa palustris","(L.) Besser","","marsh yellowcress","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Brassicales","",NA,"Brassicaceae","",NA,"Rorippa","Rorippa palustris","","","","native","S5 (2019)",NA,"2022-07-09","Ben Keen","iNaturalist","125545147",NA,"2022-07-09","Ben Keen","iNaturalist","125545147",NA,2,"new 2022","observed","",64162,"VAS"
"579","Rosa gymnocarpa var. gymnocarpa","Nutt.","","baldhip rose","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rosa","Rosa gymnocarpa","","","gymnocarpa","native","S5 (2019)",NA,"1940-08-06","John W. Eastham","UBC","V32642",NA,"2022-05-29","Bruce McTaggart","iNaturalist","119342377",NA,37,"confirmed","observed","",53441,"VAS"
"580","Rosa nutkana ssp. nutkana","C. Presl","","wild rose","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rosa","Rosa nutkana","","nutkana","","native","S5",NA,"2000-01-08","Jessica","iNaturalist","77675572",NA,"2022-11-26","Guerric Haché","iNaturalist","142978891",NA,49,"confirmed","observed","",78883,"VAS"
"581","Rosa pisocarpa ssp. pisocarpa","A. Gray","","cluster rose","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rosa","Rosa pisocarpa","","pisocarpa","","native","S4S5",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:473",NA,"2022-05-29","Gwen L'Hirondelle","iNaturalist","119353606",NA,2,"new 2020","observed","",78885,"VAS"
"582","Rubus chamaemorus","L.","","cloudberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus chamaemorus","","","","native","S5 (2019)",NA,"2020-06-28","Taylor Justason","iNaturalist","51665457",NA,"2020-06-28","Taylor Justason","iNaturalist","51665457",NA,1,"new 2020","observed","",153003,"VAS"
"583","Rubus idaeus ssp. strigosus","L.","(Michx.) Focke","American red raspberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus idaeus","","strigosus","","native","S5 (2015)",NA,"2020-07-12","Ben Keen","iNaturalist","52837442",NA,"2020-07-12","Ben Keen","iNaturalist","52837442",NA,1,"new 2020","observed","iNat: needs i.d.",125488,"VAS"
"584","Rubus leucodermis","Douglas ex Torr. & A. Gray.","","whitebark raspberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus leucodermis","","","","native","S5 (2015)",NA,"2016-06-12","hillanddale","iNaturalist","9531466",NA,"2021-09-18","Kate McKeown","iNaturalist","98938930",NA,19,"new 2016","observed","",63957,"VAS"
"585","Rubus nivalis","Douglas ex Hook.","","snow dwarf bramble","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus nivalis","","","","native","S3S4 (2018)",NA,"2003-05-25","Paul Kroeger","UBC","V219244",NA,"2022-09-08","botanybum","iNaturalist","134428136",NA,7,"confirmed","observed","UBC:  Mt. Elphinstone slopes",78893,"VAS"
"586","Rubus parviflorus","Nutt.","","thimbleberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus parviflorus","","","","native","S5 (2015)",NA,"1961-05-25","Katherine I. Beamish, Freek Vrugtman","UBC","V101040",NA,"2022-11-20","Guerric Haché","iNaturalist","142484090",NA,138,"confirmed","observed","",51646,"VAS"
"587","Rubus pedatus","Sm.","","five-leaf dwarf bramble","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus pedatus","","","","native","S5 (2015)",NA,"1995-07-16","Straley, Gerald","USCH","",NA,"2022-08-29","yulynne0718","iNaturalist","132871749",NA,89,"confirmed","observed","",130220,"VAS"
"588","Rubus spectabilis","Pursh","","salmonberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus spectabilis","","","","native","S5 (2015)",NA,"2004-08-12","Nick Page","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","NPAGE2004:16",NA,"2022-11-26","Guerric Haché","iNaturalist","143075518",NA,294,"confirmed","observed","",47543,"VAS"
"589","Rubus ursinus","Cham. & Schltdl.","","trailing blackberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubus","Rubus ursinus","","","","native","S5 (2015)",NA,"2015-11-28","Riley Pollom","iNaturalist","2435091",NA,"2022-11-26","Guerric Haché","iNaturalist","143110144",NA,121,"confirmed","observed","",53445,"VAS"
"590","Rumex conglomeratus","Murray","","clustered dock","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Polygonaceae","Polygonoideae",NA,"Rumex","Rumex conglomeratus","","","","native","SNA (2019)",NA,"2021-07-01","Ben Keen","iNaturalist","85286262",NA,"2021-07-01","Ben Keen","iNaturalist","85286262",NA,1,"new 2021","observed","",57215,"VAS"
"591","Rumex maritimus","L.","","golden dock","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Polygonaceae","Polygonoideae",NA,"Rumex","Rumex maritimus","","","","native","S5 (2019)",NA,"2020-08-30","Chloe and Trevor Van Loon","iNaturalist","58236283",NA,"2020-08-30","Chloe and Trevor Van Loon","iNaturalist","58236283",NA,1,"new 2020","observed","",168242,"VAS"
"592","Rumex occidentalis","S. Watson","","western dock","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Polygonaceae","",NA,"Rumex","Rumex occidentalis","","","","native","S4S5 (2015)",NA,"2020-06-14","Chloe and Trevor Van Loon","iNaturalist","49916264",NA,"2021-07-24","Cole Gaerber","iNaturalist","88507965",NA,2,"new 2020","observed","where it grows in the Estuary is quite wet and it is not weedy",61086,"VAS"
"593","Ruppia maritima","L.","","widgeongrass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","","","Alismatales","",NA,"Ruppiaceae","",NA,"Ruppia","Ruppia maritima","","","","native","S5 (2001)",NA,"1980-01-01","L. Jones","RBCM","V199578",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:480",NA,3,"reported","unobserved","",61090,"VAS"
"594","Sabulina macra","(A. Nelson & J.F. Macbr.) Dillenb. & Kadereit","","California sandwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Caryophyllaceae","",NA,"Sabulina","Sabulina macra","","","","native","S5 (2000)",NA,"1991-04-22","Adolf Ceska; Betty Brooks","RBCM","V206202",NA,"2015-06-06","Steve Ansell","iNaturalist","66764557",NA,4,"confirmed","observed","RBCM:  Bowen Island; Herbarium record Minuartia tenella (J. Gay) Mattf.",836878,"VAS"
"595","Sabulina rubella","(Wahlenb.) Dillenb. & Kadereit","","reddish sandwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Caryophyllaceae","",NA,"Sabulina","Sabulina rubella","","","","native","S5 (2015)",NA,"1912-08-01","John Davidson","UBC","V7644",NA,"1951-08-22","W. Cottle","UBC","V27283",NA,4,"reported","unobserved","UBC:  Garibaldi PP Polemonium Ridge",836893,"VAS"
"596","Sagina saginoides","(L.) H. Karsten","","alpine pearlwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Caryophyllaceae","",NA,"Sagina","Sagina saginoides","","","","native","S5 (2015)",NA,"1926-08-04","George Hardy","RBCM","V008045",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:481",NA,5,"reported","unobserved","UBC:  Garibaldi PP Sentinel Gl foreland",78923,"VAS"
"597","Salicornia virginica","(Standley) A.J. Scott","","American glasswort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Amaranthaceae","Chenopodioideae",NA,"Salicornia","Salicornia virginica","","","","native","S5 (2019)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:482",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:482",NA,1,"new 2020","unobserved","",78931,"VAS"
"598","Salix arctica","Pall.","","Arctic willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix arctica","","","","native","S5 (2015)",NA,"1912-08-01","John Davidson","UBC","V62886",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:483",NA,4,"reported","unobserved","UBC:  Garibaldi",67799,"VAS"
"599","Salix commutata","Bebb","","undergreen willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix commutata","","","","native","S5 (2015)",NA,"1912-08-10","John Davidson","UBC","V62898",NA,"2021-08-21","klysario","iNaturalist","100034120",NA,5,"confirmed","observed","UBC:  Garibaldi",168327,"VAS"
"600","Salix discolor","Muhl.","","pussy willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix discolor","","","","native","S5 (2019)",NA,"2022-03-06","Roslyn","iNaturalist","108065446",NA,"2022-03-06","Roslyn","iNaturalist","108065446",NA,1,"new 2022","observed","",54844,"VAS"
"601","Salix hookeriana","Barratt ex Hook.","","coastal willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix hookeriana","","","","native","S5 (2015)",NA,"1999-07-22","Frank Lomer","UBC","V234449",NA,"2022-03-20","Roslyn","iNaturalist","110508072",NA,7,"confirmed","observed","",78941,"VAS"
"602","Salix lasiandra var. lasiandra","Muhl. (Benth.) A.E. Murray","","Pacific willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix lasiandra","","","lasiandra","native","S5 (2000)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:486",NA,"2022-05-06","Andrew Simon","iNaturalist","116030597",NA,2,"new 2020","observed","",81358,"VAS"
"603","Salix nivalis","Hook.","","snow willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix nivalis","","","","native","S5 (2015)",NA,"1912-08-10","John Davidson","UBC","V62889",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:487",NA,3,"reported","unobserved","UBC:  Garibaldi PP Cinder Cone",78948,"VAS"
"604","Salix scouleriana","Barratt ex Hook.","","Scouler's willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix scouleriana","","","","native","S5 (2015)",NA,"1912-06-15","John Davidson","UBC","V62879",NA,"2022-11-26","Guerric Haché","iNaturalist","142979841",NA,22,"confirmed","observed","",71076,"VAS"
"605","Salix sitchensis","Sanson ex Bong.","","Sitka willow","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Malpighiales","",NA,"Salicaceae","",NA,"Salix","Salix sitchensis","","","","native","S5 (2015)",NA,"1916-06-09","Macoun, James M.","CMN","CAN 49893",NA,"2022-11-07","RWorcester","iNaturalist","141418202",NA,26,"confirmed","observed","",61100,"VAS"
"606","Sambucus racemosa var. arborescens","L.","(Torr. & A.Gray) A.Gray","red-berried elder","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Dipsacales","",NA,"Viburnaceae","",NA,"Sambucus","Sambucus racemosa","","","arborescens","native","S5 (2000)",NA,"2004-08-12","Nick Page","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","NPAGE2004:72",NA,"2022-11-26","Guerric Haché","iNaturalist","143124486",NA,124,"confirmed","observed","S. racemosa var. arborescens only variety recognized in BC, but Erin Manton's record is to species",1257067,"VAS"
"607","Sanguisorba officinalis","L.","","great burnet","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Sanguisorba","Sanguisorba officinalis","","","","native","S5 (2019)",NA,"2020-07-25","Rand Rudland","iNaturalist","54334824",NA,"2021-07-26","Rand Rudland","iNaturalist","88761902",NA,2,"new 2020","observed","",64549,"VAS"
"608","Sanguisorba stipulata","L.","","Sitka burnet","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Rosoideae",NA,"Sanguisorba","Sanguisorba stipulata","","","","native","S5 (2019)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:491",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:491",NA,1,"new 2020","unobserved","",782906,"VAS"
"609","Sanicula crassicaulis","Poepp ex DC","","Pacific sanicle","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Apiales","",NA,"Apiaceae","Saniculoideae",NA,"Sanicula","Sanicula crassicaulis","","","","native","S5 (2019)",NA,"2018-05-27","Tyler Kelly","iNaturalist","12929283",NA,"2022-06-12","Cole Gaerber","iNaturalist","122092842",NA,14,"new 2018","observed","",53201,"VAS"
"610","Sarracenia purpurea ssp. purpurea","L.","","common pitcher-plant","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Ericales","",NA,"Sarraceniaceae","",NA,"Sarracenia","Sarracenia purpurea","","purpurea","","native","S2? (2019)",NA,"2016-06-22","Terry McIntosh, Jamie Fenneman","UBC","V249008",NA,"2022-11-27","spea","iNaturalist","143088604",NA,10,"new 2016","observed","",181907,"VAS"
"611","Saxifraga bronchialis ssp. austromontana","L.","(Wiegand) Piper","yellow-spot saxifrage","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Saxifraga","Saxifraga bronchialis","","austromontana","","native","S5 (2000)",NA,"1913-08-01","John Davidson","UBC","V224090",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:493",NA,13,"reported","unobserved","UBC:  Garibaldi PP parking lot to Black Tusk Meadows; Herbarium record S. austromontana",238406,"VAS"
"612","Saxifraga cespitosa","L.","","tufted saxifrage","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Saxifraga","Saxifraga cespitosa","","","","native","S4 (2015)",NA,"1916-08-06","F. Perry","UBC","V138424",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:494",NA,5,"reported","unobserved","UBC:  Garibaldi PP Sentinel Gl foreland",78985,"VAS"
"613","Saxifraga mertensiana","Bong.","","wood saxifrage","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Saxifraga","Saxifraga mertensiana","","","","native","S4 (2015)",NA,"1914-07-30","John Davidson","UBC","V125259",NA,"2020-08-26","citizen1","iNaturalist","58125371",NA,4,"confirmed","observed","UBC:  Garibaldi PP Sphinx Gl foreland",68218,"VAS"
"614","Sceptridium multifidum","(Gmel.) Tagawa","","leathery grapefern","Plantae","Tracheophyta","",NA,"Polypodiopsida","Ophioglossidae","","Ophioglossales","",NA,"Ophioglossaceae","",NA,"Sceptridium","Sceptridium multifidum","","","","native","S5 (2015)",NA,"1963-07-19","L. Orloci","UBC","V104389",NA,"2022-09-11","Steve Ansell","iNaturalist","134950235",NA,10,"confirmed","observed","UBC:  Squamish R. at Cheekye; LGL: Botrychium multifidum",78990,"VAS"
"615","Schoenoplectus pungens","(Vahl) Palla","","common threesquare","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","","","Poales","",NA,"Cyperaceae","Cyperoideae",NA,"Schoenoplectus","Schoenoplectus pungens","","","","native","S5 (2019)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:497",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:497",NA,1,"new 2020","unobserved","",59072,"VAS"
"616","Schoenoplectus subterminalis","(Torr.) Soják","","water bulrush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","","","Poales","",NA,"Cyperaceae","Cyperoideae",NA,"Schoenoplectus","Schoenoplectus subterminalis","","","","native","S4 (2015)",NA,"2004-07-25","Frank Lomer","UBC","V230060",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:498",NA,3,"reported","unobserved","UBC:  Bowen Island SW shore of Killarney Lake",78997,"VAS"
"617","Schoenoplectus tabernaemontani","(C.C. Gmel.) Palla","","soft-stemmed bulrush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","","","Poales","",NA,"Cyperaceae","Cyperoideae",NA,"Schoenoplectus","Schoenoplectus tabernaemontani","","","","native","S5 (2015)",NA,"2019-05-26","citizen1","iNaturalist","26129080",NA,"2021-08-01","Roslyn","iNaturalist","89536039",NA,5,"new 2019","observed","",78998,"VAS"
